Muestra	Contig	Start	End	Feature	Conteo	Numero_bases_cubiertas	Longitud_del_gen	Fraccion_cubierta
barcode04_DS_3.8GB	contig_3776	57571	58765	Escherichia coli acrA_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	18	1194	1194	1.0000000
barcode04_DS_3.8GB	contig_3786	8380	8713	Escherichia coli emrE_macrolide_antibiotic	5	333	333	1.0000000
barcode04_DS_3.8GB	contig_3827	205	802	QnrB5_fluoroquinolone_antibiotic	24	597	597	1.0000000
barcode04_DS_3.8GB	contig_383	225	723	dfrA21_diaminopyrimidine_antibiotic	46	498	498	1.0000000
barcode04_DS_3.8GB	contig_383	1007	2267	cmlA5_phenicol_antibiotic	46	1260	1260	1.0000000
barcode04_DS_3.8GB	contig_383	2458	2806	qacEdelta1_disinfecting_agents_and_antiseptics	151	348	348	1.0000000
barcode04_DS_3.8GB	contig_383	2799	3639	sul1_sulfonamide_antibiotic	124	840	840	1.0000000
barcode04_DS_3.8GB	contig_384	3043	4231	tet(39)_tetracycline_antibiotic	111	1188	1188	1.0000000
barcode04_DS_3.8GB	contig_3903	50335	51301	tet(M)_tetracycline_antibiotic	48	966	966	1.0000000
barcode04_DS_3.8GB	contig_3903	51326	52022	tet(M)_tetracycline_antibiotic	47	696	696	1.0000000
barcode04_DS_3.8GB	contig_400	25111	25813	vanY gene in vanB cluster_glycopeptide_antibiotic	6	702	702	1.0000000
barcode04_DS_3.8GB	contig_4060	179523	180708	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	38	1185	1185	1.0000000
barcode04_DS_3.8GB	contig_4094	60820	61144	Escherichia coli soxS with mutation conferring antibiotic resistance_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	20	324	324	1.0000000
barcode04_DS_3.8GB	contig_417	1827202	1827568	qacG_disinfecting_agents_and_antiseptics	70	366	366	1.0000000
barcode04_DS_3.8GB	contig_4227	11394	12261	SCO-1_cephalosporin;_penam;_penem	11	867	867	1.0000000
barcode04_DS_3.8GB	contig_4237	178	1039	AAC(3)-IIe_aminoglycoside_antibiotic	14	861	861	1.0000000
barcode04_DS_3.8GB	contig_426	5	503	dfrA12_diaminopyrimidine_antibiotic	18	498	498	1.0000000
barcode04_DS_3.8GB	contig_426	922	1702	aadA2_aminoglycoside_antibiotic	28	780	780	1.0000000
barcode04_DS_3.8GB	contig_427	3901	4693	aadA_aminoglycoside_antibiotic	34	792	792	1.0000000
barcode04_DS_3.8GB	contig_427	4862	5195	qacL_disinfecting_agents_and_antiseptics	12	333	333	1.0000000
barcode04_DS_3.8GB	contig_43	14088	15084	CfxA6_cephamycin	68	996	996	1.0000000
barcode04_DS_3.8GB	contig_4311	4033	4750	vanW gene in vanI cluster_glycopeptide_antibiotic	3	717	717	1.0000000
barcode04_DS_3.8GB	contig_433	9796	10285	dfrA3_diaminopyrimidine_antibiotic	14	489	489	1.0000000
barcode04_DS_3.8GB	contig_4346	28792	30013	mdtG_phosphonic_acid_antibiotic	7	1221	1221	1.0000000
barcode04_DS_3.8GB	contig_439	2330	3230	VEB-9_monobactam;_cephalosporin	6	900	900	1.0000000
barcode04_DS_3.8GB	contig_439	7230	7803	AAC(6')-Ian_aminoglycoside_antibiotic	4	573	573	1.0000000
barcode04_DS_3.8GB	contig_439	10821	12036	floR_phenicol_antibiotic	42	1215	1215	1.0000000
barcode04_DS_3.8GB	contig_440	8380	8863	dfrA14_diaminopyrimidine_antibiotic	26	483	483	1.0000000
barcode04_DS_3.8GB	contig_440	8921	9455	ANT(2'')-Ia_aminoglycoside_antibiotic	24	534	534	1.0000000
barcode04_DS_3.8GB	contig_440	9599	10499	VEB-1_monobactam;_cephalosporin	19	900	900	1.0000000
barcode04_DS_3.8GB	contig_441	5912	7832	tet(W)_tetracycline_antibiotic	117	1920	1920	1.0000000
barcode04_DS_3.8GB	contig_443	105216	108372	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	34	3156	3156	1.0000000
barcode04_DS_3.8GB	contig_454	4466	5681	floR_phenicol_antibiotic	40	1215	1215	1.0000000
barcode04_DS_3.8GB	contig_460	34	898	aadS_aminoglycoside_antibiotic	30	864	864	1.0000000
barcode04_DS_3.8GB	contig_460	15085	16252	tet(X)_glycylcycline;_tetracycline_antibiotic	35	1167	1167	1.0000000
barcode04_DS_3.8GB	contig_460	16462	17263	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	43	801	801	1.0000000
barcode04_DS_3.8GB	contig_4601	1705	2035	Klebsiella pneumoniae KpnF_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	7	330	330	1.0000000
barcode04_DS_3.8GB	contig_4601	2021	2414	Klebsiella pneumoniae KpnE_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	6	393	393	1.0000000
barcode04_DS_3.8GB	contig_463	5648	6485	APH(6)-Id_aminoglycoside_antibiotic	132	837	837	1.0000000
barcode04_DS_3.8GB	contig_475	32	848	sul2_sulfonamide_antibiotic	65	816	816	1.0000000
barcode04_DS_3.8GB	contig_475	53696	54353	QnrVC1_fluoroquinolone_antibiotic	26	657	657	1.0000000
barcode04_DS_3.8GB	contig_475	54511	54985	dfrA6_diaminopyrimidine_antibiotic	26	474	474	1.0000000
barcode04_DS_3.8GB	contig_477	15728	16610	KPC-2_monobactam;_carbapenem;_cephalosporin;_penam	56	882	882	1.0000000
barcode04_DS_3.8GB	contig_483	13123	13723	AAC(6')-Ib-cr6_fluoroquinolone_antibiotic;_aminoglycoside_antibiotic	42	600	600	1.0000000
barcode04_DS_3.8GB	contig_483	13853	14684	OXA-1_cephalosporin;_penam	45	831	831	1.0000000
barcode04_DS_3.8GB	contig_484	109	562	arr-3_rifamycin_antibiotic	17	453	453	1.0000000
barcode04_DS_3.8GB	contig_484	646	1279	catB3_phenicol_antibiotic	23	633	633	1.0000000
barcode04_DS_3.8GB	contig_484	1416	2247	OXA-4_cephalosporin;_penam	33	831	831	1.0000000
barcode04_DS_3.8GB	contig_484	3850	4645	aphA15_aminoglycoside_antibiotic	17	795	795	1.0000000
barcode04_DS_3.8GB	contig_484	4715	5271	AAC(6')-Ib4_aminoglycoside_antibiotic	19	556	556	1.0000000
barcode04_DS_3.8GB	contig_484	6575	7034	AAC(6')-Il_aminoglycoside_antibiotic	21	459	459	1.0000000
barcode04_DS_3.8GB	contig_4896	36814	37492	kdpE_aminoglycoside_antibiotic	16	678	678	1.0000000
barcode04_DS_3.8GB	contig_4932	5760	6948	tet(39)_tetracycline_antibiotic	125	1188	1188	1.0000000
barcode04_DS_3.8GB	contig_5078	13608	13794	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	24	186	186	1.0000000
barcode04_DS_3.8GB	contig_5078	23087	24260	emrA_fluoroquinolone_antibiotic	15	1173	1173	1.0000000
barcode04_DS_3.8GB	contig_5078	24389	24920	emrR_fluoroquinolone_antibiotic	21	531	531	1.0000000
barcode04_DS_3.8GB	contig_5086	942	2109	tet(X3)_glycylcycline;_tetracycline_antibiotic	17	1167	1167	1.0000000
barcode04_DS_3.8GB	contig_5202	5815	7213	Escherichia coli UhpT with mutation conferring resistance to fosfomycin_phosphonic_acid_antibiotic	11	1398	1398	1.0000000
barcode04_DS_3.8GB	contig_5285	6675	7167	nimA_nitroimidazole_antibiotic	5	492	492	1.0000000
barcode04_DS_3.8GB	contig_5342	116785	117607	bacA_peptide_antibiotic	14	822	822	1.0000000
barcode04_DS_3.8GB	contig_5342	140763	142252	TolC_macrolide_antibiotic;_fluoroquinolone_antibiotic;_aminoglycoside_antibiotic;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_peptide_antibiotic;_aminocoumarin_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	22	1489	1489	1.0000000
barcode04_DS_3.8GB	contig_5380	93932	94367	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	14	435	435	1.0000000
barcode04_DS_3.8GB	contig_5380	94386	94770	marA_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	14	384	384	1.0000000
barcode04_DS_3.8GB	contig_540	52	511	AAC(6')-Il_aminoglycoside_antibiotic	14	459	459	1.0000000
barcode04_DS_3.8GB	contig_540	654	1482	OXA-2_carbapenem;_cephalosporin;_penam	17	828	828	1.0000000
barcode04_DS_3.8GB	contig_540	1611	1944	qacJ_disinfecting_agents_and_antiseptics	8	333	333	1.0000000
barcode04_DS_3.8GB	contig_5449	46830	48483	ArnT_peptide_antibiotic	16	1653	1653	1.0000000
barcode04_DS_3.8GB	contig_546	18014	18503	dfrA3_diaminopyrimidine_antibiotic	41	489	489	1.0000000
barcode04_DS_3.8GB	contig_5507	41061	41349	vanY gene in vanB cluster_glycopeptide_antibiotic	3	288	288	1.0000000
barcode04_DS_3.8GB	contig_5507	41299	41467	vanY gene in vanG cluster_glycopeptide_antibiotic	3	168	168	1.0000000
barcode04_DS_3.8GB	contig_557	40286	40943	QnrVC1_fluoroquinolone_antibiotic	13	657	657	1.0000000
barcode04_DS_3.8GB	contig_557	41101	41575	dfrA6_diaminopyrimidine_antibiotic	16	474	474	1.0000000
barcode04_DS_3.8GB	contig_5580	10534	12268	efrA_macrolide_antibiotic;_fluoroquinolone_antibiotic;_rifamycin_antibiotic	9	1734	1734	1.0000000
barcode04_DS_3.8GB	contig_568	1233	1878	QnrB19_fluoroquinolone_antibiotic	17	645	645	1.0000000
barcode04_DS_3.8GB	contig_5696	66344	67289	leuO_nucleoside_antibiotic;_disinfecting_agents_and_antiseptics	21	945	945	1.0000000
barcode04_DS_3.8GB	contig_5696	73388	75155	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics_cephalosporin;_cephamycin;_penam	30	1767	1767	1.0000000
barcode04_DS_3.8GB	contig_5697	67991	68177	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	30	186	186	1.0000000
barcode04_DS_3.8GB	contig_5697	72983	74522	emrB_fluoroquinolone_antibiotic	23	1539	1539	1.0000000
barcode04_DS_3.8GB	contig_5697	74538	75711	emrA_fluoroquinolone_antibiotic	14	1173	1173	1.0000000
barcode04_DS_3.8GB	contig_5697	75837	76368	emrR_fluoroquinolone_antibiotic	13	531	531	1.0000000
barcode04_DS_3.8GB	contig_5701	47714	49022	Escherichia coli ampC beta-lactamase_cephalosporin;_penam	15	1308	1308	1.0000000
barcode04_DS_3.8GB	contig_5701	83513	85157	eptA_peptide_antibiotic	22	1644	1644	1.0000000
barcode04_DS_3.8GB	contig_5701	108370	109351	mdtN_nucleoside_antibiotic;_disinfecting_agents_and_antiseptics	11	981	981	1.0000000
barcode04_DS_3.8GB	contig_5701	111399	112866	mdtP_nucleoside_antibiotic;_disinfecting_agents_and_antiseptics	14	1467	1467	1.0000000
barcode04_DS_3.8GB	contig_5701	134211	134676	Escherichia coli soxR with mutation conferring antibiotic resistance_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	12	465	465	1.0000000
barcode04_DS_3.8GB	contig_5701	134761	135085	Escherichia coli soxS with mutation conferring antibiotic resistance_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	14	324	324	1.0000000
barcode04_DS_3.8GB	contig_5715	168	1395	EreD_macrolide_antibiotic	9	1227	1227	1.0000000
barcode04_DS_3.8GB	contig_5715	1593	2487	aadS_aminoglycoside_antibiotic	18	894	894	1.0000000
barcode04_DS_3.8GB	contig_5717	1714	2515	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	24	801	801	1.0000000
barcode04_DS_3.8GB	contig_5717	2717	3542	OXA-347_penam	8	825	825	1.0000000
barcode04_DS_3.8GB	contig_572	153400	154093	vanY gene in vanB cluster_glycopeptide_antibiotic	20	693	693	1.0000000
barcode04_DS_3.8GB	contig_577	28493	28691	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	9	198	198	1.0000000
barcode04_DS_3.8GB	contig_5779	5687	6545	LAP-2_cephalosporin;_penam;_penem	11	858	858	1.0000000
barcode04_DS_3.8GB	contig_5779	8141	8798	QnrS1_fluoroquinolone_antibiotic	20	657	657	1.0000000
barcode04_DS_3.8GB	contig_586	8989	9631	catII_phenicol_antibiotic	12	642	642	1.0000000
barcode04_DS_3.8GB	contig_586	14265	15078	NDM-1_carbapenem;_cephalosporin;_cephamycin;_penam	7	813	813	1.0000000
barcode04_DS_3.8GB	contig_60	42579	43953	cpxA_aminoglycoside_antibiotic;_aminocoumarin_antibiotic	38	1374	1374	1.0000000
barcode04_DS_3.8GB	contig_6075	15446	16526	vanY gene in vanB cluster_glycopeptide_antibiotic	3	1080	1080	1.0000000
barcode04_DS_3.8GB	contig_613	926	2150	mef(C)_macrolide_antibiotic;_tetracycline_antibiotic	14	1224	1224	1.0000000
barcode04_DS_3.8GB	contig_6143	5399	7877	vanT gene in vanG cluster_glycopeptide_antibiotic	10	2478	2478	1.0000000
barcode04_DS_3.8GB	contig_6341	102698	103166	vanY gene in vanB cluster_glycopeptide_antibiotic	5	468	468	1.0000000
barcode04_DS_3.8GB	contig_6351	27905	28778	CMY-136_cephalosporin;_cephamycin	17	873	873	1.0000000
barcode04_DS_3.8GB	contig_636	45564	45762	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	43	198	198	1.0000000
barcode04_DS_3.8GB	contig_636	149400	150585	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	56	1185	1185	1.0000000
barcode04_DS_3.8GB	contig_636	167798	168983	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	54	1185	1185	1.0000000
barcode04_DS_3.8GB	contig_642	120	1311	tet(C)_tetracycline_antibiotic	30	1191	1191	1.0000000
barcode04_DS_3.8GB	contig_6453	3820	4168	vanY gene in vanB cluster_glycopeptide_antibiotic	3	348	348	1.0000000
barcode04_DS_3.8GB	contig_649	32567	33002	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	20	435	435	1.0000000
barcode04_DS_3.8GB	contig_649	33020	33404	marA_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	21	384	384	1.0000000
barcode04_DS_3.8GB	contig_649	74708	75038	Klebsiella pneumoniae KpnF_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	8	330	330	1.0000000
barcode04_DS_3.8GB	contig_649	75024	75387	Klebsiella pneumoniae KpnE_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	9	363	363	1.0000000
barcode04_DS_3.8GB	contig_6491	91774	92497	baeR_aminoglycoside_antibiotic;_aminocoumarin_antibiotic	14	723	723	1.0000000
barcode04_DS_3.8GB	contig_6491	95307	98388	mdtC_aminocoumarin_antibiotic	14	3081	3081	1.0000000
barcode04_DS_3.8GB	contig_662	98	878	APH(3')-VIa_aminoglycoside_antibiotic	57	780	780	1.0000000
barcode04_DS_3.8GB	contig_6642	13661	14483	vanY gene in vanB cluster_glycopeptide_antibiotic	9	822	822	1.0000000
barcode04_DS_3.8GB	contig_680	1576	2365	aadA_aminoglycoside_antibiotic	22	789	789	1.0000000
barcode04_DS_3.8GB	contig_680	2434	3040	AAC(6')-Ib-cr6_fluoroquinolone_antibiotic;_aminoglycoside_antibiotic	13	606	606	1.0000000
barcode04_DS_3.8GB	contig_681	1486	2263	lnuG_lincosamide_antibiotic	11	777	777	1.0000000
barcode04_DS_3.8GB	contig_6859	12187	13117	Erm(52)_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic	4	930	930	1.0000000
barcode04_DS_3.8GB	contig_6908	1767	2541	ErmQ_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	10	774	774	1.0000000
barcode04_DS_3.8GB	contig_6944	2523	3342	bacA_peptide_antibiotic	10	819	819	1.0000000
barcode04_DS_3.8GB	contig_7019	25625	26255	tet(S)_tetracycline_antibiotic	4	630	630	1.0000000
barcode04_DS_3.8GB	contig_7340	13085	13871	vanY gene in vanB cluster_glycopeptide_antibiotic	14	786	786	1.0000000
barcode04_DS_3.8GB	contig_7430	23572	25492	tet(W)_tetracycline_antibiotic	98	1920	1920	1.0000000
barcode04_DS_3.8GB	contig_7474	17851	18280	vanY gene in vanM cluster_glycopeptide_antibiotic	1	429	429	1.0000000
barcode04_DS_3.8GB	contig_7631	4005	4719	tet(M)_tetracycline_antibiotic	8	714	714	1.0000000
barcode04_DS_3.8GB	contig_7746	16554	18198	YojI_peptide_antibiotic	11	1644	1644	1.0000000
barcode04_DS_3.8GB	contig_777	35128	35761	CRP_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam	10	633	633	1.0000000
barcode04_DS_3.8GB	contig_777	50556	51741	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	24	1185	1185	1.0000000
barcode04_DS_3.8GB	contig_7784	1381	2197	APH(3')-Ia_aminoglycoside_antibiotic	26	816	816	1.0000000
barcode04_DS_3.8GB	contig_7849	721	1831	vanT gene in vanG cluster_glycopeptide_antibiotic	16	1110	1110	1.0000000
barcode04_DS_3.8GB	contig_786	45410	46517	vanT gene in vanG cluster_glycopeptide_antibiotic	81	1107	1107	1.0000000
barcode04_DS_3.8GB	contig_786	207511	207838	qacG_disinfecting_agents_and_antiseptics	66	327	327	1.0000000
barcode04_DS_3.8GB	contig_7984	11135	12341	FosI_phosphonic_acid_antibiotic	1	1206	1206	1.0000000
barcode04_DS_3.8GB	contig_8007	659	1580	APH(2'')-IIIa_aminoglycoside_antibiotic	21	921	921	1.0000000
barcode04_DS_3.8GB	contig_8007	1764	2535	ANT(4')-Ia_aminoglycoside_antibiotic	30	771	771	1.0000000
barcode04_DS_3.8GB	contig_802	2	551	lnuC_lincosamide_antibiotic	24	549	549	1.0000000
barcode04_DS_3.8GB	contig_8092	36482	37472	vanH gene in vanA cluster_glycopeptide_antibiotic	6	990	990	1.0000000
barcode04_DS_3.8GB	contig_8107	30975	34569	evgS_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam;_tetracycline_antibiotic	13	3594	3594	1.0000000
barcode04_DS_3.8GB	contig_8107	34573	35188	evgA_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam;_tetracycline_antibiotic	10	615	615	1.0000000
barcode04_DS_3.8GB	contig_8107	35711	36767	emrK_tetracycline_antibiotic	12	1056	1056	1.0000000
barcode04_DS_3.8GB	contig_8107	36766	38305	emrY_tetracycline_antibiotic	12	1539	1539	1.0000000
barcode04_DS_3.8GB	contig_813	37658	39086	fexA_phenicol_antibiotic	17	1428	1428	1.0000000
barcode04_DS_3.8GB	contig_8219	10239	10944	vanW gene in vanG cluster_glycopeptide_antibiotic	9	705	705	1.0000000
barcode04_DS_3.8GB	contig_8359	12649	13834	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	20	1185	1185	1.0000000
barcode04_DS_3.8GB	contig_8410	11403	12096	vanW gene in vanG cluster_glycopeptide_antibiotic	12	693	693	1.0000000
barcode04_DS_3.8GB	contig_8454	51522	52722	vanT gene in vanG cluster_glycopeptide_antibiotic	33	1200	1200	1.0000000
barcode04_DS_3.8GB	contig_8592	37556	40679	mdtB_aminocoumarin_antibiotic	23	3123	3123	1.0000000
barcode04_DS_3.8GB	contig_8592	40679	43757	mdtC_aminocoumarin_antibiotic	25	3078	3078	1.0000000
barcode04_DS_3.8GB	contig_8592	46572	47295	baeR_aminoglycoside_antibiotic;_aminocoumarin_antibiotic	13	723	723	1.0000000
barcode04_DS_3.8GB	contig_8833	16355	17540	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	14	1185	1185	1.0000000
barcode04_DS_3.8GB	contig_905	6040	6793	ErmB_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	66	753	753	1.0000000
barcode04_DS_3.8GB	contig_9054	2589	3270	QnrB76_fluoroquinolone_antibiotic	10	681	681	1.0000000
barcode04_DS_3.8GB	contig_9147	9604	12016	vanT gene in vanG cluster_glycopeptide_antibiotic	8	2412	2412	1.0000000
barcode04_DS_3.8GB	contig_915	62555	63965	fexB_phenicol_antibiotic	21	1410	1410	1.0000000
barcode04_DS_3.8GB	contig_915	70676	71219	SAT-4_nucleoside_antibiotic	84	543	543	1.0000000
barcode04_DS_3.8GB	contig_915	71311	72106	APH(3')-IIIa_aminoglycoside_antibiotic	126	795	795	1.0000000
barcode04_DS_3.8GB	contig_915	76789	77284	lnuC_lincosamide_antibiotic	121	495	495	1.0000000
barcode04_DS_3.8GB	contig_915	88847	89747	APH(2'')-If_aminoglycoside_antibiotic	22	900	900	1.0000000
barcode04_DS_3.8GB	contig_915	258886	259723	vanW gene in vanG cluster_glycopeptide_antibiotic	64	837	837	1.0000000
barcode04_DS_3.8GB	contig_9271	6305	6773	sepA_disinfecting_agents_and_antiseptics	3	468	468	1.0000000
barcode04_DS_3.8GB	contig_9326	36471	37584	vanG_glycopeptide_antibiotic	17	1113	1113	1.0000000
barcode04_DS_3.8GB	contig_938	6360	7224	ANT(6)-Ia_aminoglycoside_antibiotic	99	864	864	1.0000000
barcode04_DS_3.8GB	contig_9610	8859	10011	vanT gene in vanE cluster_glycopeptide_antibiotic	7	1152	1152	1.0000000
barcode04_DS_3.8GB	contig_9610	10004	11081	vanG_glycopeptide_antibiotic	7	1077	1077	1.0000000
barcode04_DS_3.8GB	contig_9617	30855	32040	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	25	1185	1185	1.0000000
barcode04_DS_3.8GB	contig_965	6	921	EstT_macrolide_antibiotic;_glycylcycline;_tetracycline_antibiotic	32	915	915	1.0000000
barcode04_DS_3.8GB	contig_9663	765	1089	qacG_disinfecting_agents_and_antiseptics	12	324	324	1.0000000
barcode04_DS_3.8GB	contig_9745	43224	44043	vanW gene in vanG cluster_glycopeptide_antibiotic	9	819	819	1.0000000
barcode04_DS_3.8GB	contig_9801	8497	8818	FosA8_phosphonic_acid_antibiotic	4	321	321	1.0000000
barcode04_DS_3.8GB	contig_9872	7802	7991	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	13	189	189	1.0000000
barcode04_DS_3.8GB	contig_9993	86010	87369	Escherichia coli GlpT with mutation conferring resistance to fosfomycin_phosphonic_acid_antibiotic	21	1359	1359	1.0000000
