Sample_file	count_reads_each_specie	Contig_name
barcode73.fastq.gz_11_2024	1459	QUIQ01000001.1 Firmicutes bacterium AM41-11 AM41-11.Scaf1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2407	NZ_JAFNME010000001.1 Comamonas denitrificans strain MM2021_4 T_1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1657	NZ_NJNQ01000010.1 Bifidobacterium sp. N4G05 N4G05_Contig_10_consensus_sequence, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2319	FR893094.1 Alistipes sp. CAG:435 genomic scaffold, scf9, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1555	CATXJC010000001.1 MAG TPA_asm: uncultured Prevotella sp. isolate SRR17382079_bin.3_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ18707905.24, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2085	FR886126.1 Eubacterium sp. CAG:248 genomic scaffold, scf3, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1907	NZ_FR892734.1 Phascolarctobacterium succinatutens CAG:287, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2053	NZ_JACRWG010000001.1 Catenibacterium faecis strain NSJ-22 N16_ctg001, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	948	CAKPIS010000001.1 MAG: uncultured Bacilli bacterium isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-I-L_F_1_2651.68 genome assembly, contig: Hadza_MoBio_hadza-I-L_F_1_2651__NODE_36_length_228154_cov_59.378131, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1757	UQUM01000001.1 uncultured Sutterella sp. isolate UMGS655 genome assembly, contig: NODE_66_length_117545_cov_8.646125, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	729	HF999747.1 Mycoplasma sp. CAG:611 genomic scaffold, scf2, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2075	NZ_CP102271.1 Catenibacterium mitsuokai strain DSM 15897 chromosome, complete genome
barcode73.fastq.gz_11_2024	1468	NZ_GG698602.1 Dialister invisus DSM 15470 Scfld0, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2173	NZ_FUYN01000019.1 Acetoanaerobium noterae strain ATCC 35199, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2160	NZ_AP028031.1 Anaerostipes hadrus ATCC 29173 = JCM 17467 chromosome, complete genome
barcode73.fastq.gz_11_2024	845	FR889066.1 Clostridium sp. CAG:508 genomic scaffold, scf5, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2346	FR902826.1 Firmicutes bacterium CAG:95 genomic scaffold, scf14, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1123	UQXZ01000001.1 uncultured Clostridiales bacterium isolate UMGS752 genome assembly, contig: NODE_17_length_195278_cov_17.799255, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2492	NZ_LT635537.1 Blautia sp. Marseille-P3087 strain Marseille-P3087T, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2733	FMEL01000037.1 uncultured Ruminococcus sp. isolate 2789STDY5608882 genome assembly, contig: SCcontig000037, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2330	NZ_CP048437.1 Faecalibacterium duncaniae strain JCM 31915 chromosome, complete genome
barcode73.fastq.gz_11_2024	1766	NC_015067.1 Bifidobacterium longum subsp. longum JCM 1217, complete sequence
barcode73.fastq.gz_11_2024	816	URHW01000001.1 uncultured Tenericutes bacterium isolate UMGS1021 genome assembly, contig: NODE_1_length_582527_cov_34.471163, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2085	NC_022567.1 Adlercreutzia equolifaciens DSM 19450, complete sequence
barcode73.fastq.gz_11_2024	2558	NZ_JANFYZ010000001.1 Desulfovibrio desulfuricans strain DFI.9.83 ODLCIGHN_1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2085	NZ_CAJHOB010000001.1 Azonexus hydrophilus isolate Isolate_3, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2962	NZ_JAOQJO010000001.1 Brotolimicola acetigignens strain f_CXY .18048_1_81.1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1448	CAADTP010000001.1 MAG TPA_asm: Lachnospiraceae bacterium, isolate HGM12008, WGS project CAADTP010000000 data, contig: ERS235547_23_k99_2118, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2157	NZ_JAJCRR010000001.1 Lachnospira pectinoschiza strain SL.1.13 OMCMFGFK_1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1030	FR898613.1 Clostridium sp. CAG:440 genomic scaffold, scf3, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2626	NZ_QJKI01000001.1 Rivihabitans pingtungensis strain DSM 29661 Ga0244579_101, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2912	JAPDUW010000001.1 Segatella copri strain Ind63-31 1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2266	NZ_CP094467.1 Faecalibacterium sp. I4-1-79 chromosome, complete genome
barcode73.fastq.gz_11_2024	2708	NZ_VZCB01000029.1 Segatella copri strain iA622 NODE_100_length_1441_cov_373.887_ID_199, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2560	NZ_QTYB01000001.1 Ruminococcus sp. AM36-2AA AM36-2AA.Scaf1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1846	NZ_JAOQJV010000001.1 Dorea ammoniilytica strain Sanger_02 .13470_2_91.1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2162	NZ_CP117466.1 Paracoccus marcusii strain MBLB0836 chromosome, complete genome
barcode73.fastq.gz_11_2024	2023	NZ_OU015319.1 Cloacibacterium caeni isolate Isolate1 chromosome 000000F_arrow
barcode73.fastq.gz_11_2024	1139	JAHYZV010000001.1 MAG: Clostridiales bacterium isolate HRGM_Genome_1568 HRGM_Genome_1568_1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2348	NZ_LR738849.1 Desulfovibrio sp. 86 chromosome DESU86
barcode73.fastq.gz_11_2024	2219	NZ_JAMGSI010000001.1 Akkermansia massiliensis strain Marseille-P6666 NODE_1_length_1816207_cov_81.7225, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	532	URYZ01000001.1 uncultured Tenericutes bacterium isolate UMGS1485 genome assembly, contig: NODE_168_length_64208_cov_5.351831, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1036	HF999502.1 Clostridium sp. CAG:571 genomic scaffold, scf1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2751	NZ_JAJCIA010000001.1 Blautia faecis strain DFI.3.66 LDJIBEFH_1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2494	NZ_NOVE01000100.1 Prevotella sp. 885 NODE_100_length_3761_cov_38.0603, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	759	CAKPIH010000001.1 MAG: uncultured Bacilli bacterium isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_D_19_1578.14 genome assembly, contig: Hadza_MoBio_hadza-A-D_D_19_1578__NODE_838_length_74322_cov_28.275736, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1698	NZ_CP118969.1 Lactococcus lactis strain DSM 20481 chromosome, complete genome
barcode73.fastq.gz_11_2024	1355	NZ_JACRWC010000048.1 Lentihominibacter faecis strain BX16 BX-16_ctg00003, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	793	FR893508.1 Clostridium sp. CAG:452 genomic scaffold, scf1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1778	QEKJ01000001.1 Agathobaculum butyriciproducens strain DSM 100391 Ga0215719_101, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	3492	NZ_KN046818.1 Klebsiella pneumoniae strain ATCC 13883 scaffold1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2785	DXUR01000001.1 MAG TPA_asm: Clostridiales bacterium isolate HRGM_Genome_2712 HRGM_Genome_2712_1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2480	NZ_PDWV01000100.1 Pseudoxanthomonas mexicana strain DSM 17121 NODE_100_length_3974_cov_13.0741, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1755	DCZG01000005.1 MAG TPA_asm: Atopobium sp. UBA2090 UBA2090_contig_1016, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1850	NZ_VUMU01000001.1 Waltera intestinalis strain WCA3-601-WT-6H seq1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1277	UQZJ01000001.1 uncultured Clostridiales bacterium isolate UMGS785 genome assembly, contig: NODE_24_length_164161_cov_9.220376, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1812	FR899776.1 Faecalibacterium sp. CAG:74 genomic scaffold, scf6, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1316	NZ_GL830843.1 Phascolarctobacterium succinatutens YIT 12067 Scfld0, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1559	NZ_PYLP01000001.1 Faecalibacillus faecis strain SNUG30370 scaffold_0, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	873	NZ_KB899040.1 Coprothermobacter platensis DSM 11748 D890DRAFT_scaffold00001.1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	750	URBY01000001.1 uncultured Tenericutes bacterium isolate UMGS855 genome assembly, contig: NODE_172_length_82962_cov_6.111161, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	791	MNTB01000024.1 MAG: Firmicutes bacterium CAG:321_26_22 Ley3_66761_scaffold_10242, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1641	NZ_CP034157.1 Cloacibacterium normanense strain NRS-1 chromosome, complete genome
barcode73.fastq.gz_11_2024	1600	DXQT01000001.1 MAG TPA_asm: Roseburia sp. isolate HRGM_Genome_1601 HRGM_Genome_1601_1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	927	OMSS01000227.1 uncultured bacterium isolate RUG841 genome assembly, contig: scaffold_50928, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1198	NZ_CALPCT010000001.1 Streptococcus caecimuris strain DSM 110150 NODE_1_length_176179_cov_45.772331, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2103	NZ_JACOQI010000001.1 Dysosmobacter segnis strain BX15 BX-15_ctg0001, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1246	NZ_CP009913.1 Streptococcus salivarius strain NCTC 8618 chromosome, complete genome
barcode73.fastq.gz_11_2024	1064	NZ_GL831112.1 Streptococcus vestibularis ATCC 49124 SCAFFOLD1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	718	FR890363.1 Clostridium sp. CAG:417 genomic scaffold, scf2, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1603	NC_012778.1 [Eubacterium] eligens ATCC 27750, complete sequence
barcode73.fastq.gz_11_2024	786	USNH01000001.1 uncultured Clostridiales bacterium isolate UMGS1893 genome assembly, contig: NODE_55_length_18973_cov_8.959615, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1946	NZ_JAAWUO010000010.1 Blautia schinkii strain MSK.6.26 NODE_10_length_144935_cov_163.085, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1016	SSEX01000098.1 MAG: Tolumonas sp. isolate Bin_11_1 c_000000000450, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1236	CAKVZZ010000001.1 MAG: Oscillibacter sp. ER4 isolate MTG222_bin.50.fa genome assembly, contig: NODE_38_length_266913_cov_22.940939, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	620	FR881443.1 Clostridium sp. CAG:594 genomic scaffold, scf10, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1884	NZ_JAJEQQ010000010.1 Blautia sp. CLA-AA-H217 NODE_10_length_118329_cov_31.248562, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1659	NZ_JAJEQM010000010.1 Hominilimicola fabiformis strain CLA-AA-H232 NODE_10_length_105690_cov_43.690493, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1821	NZ_WQOH01000072.1 Gemmiger formicilis strain MCC627 NODE_102_length_126_cov_79.071426, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	611	UQSR01000001.1 uncultured Tenericutes bacterium isolate UMGS610 genome assembly, contig: NODE_6_length_201439_cov_12.731806, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1923	NZ_JACOQG010000001.1 Blautia difficilis strain M29 M30_ctg001, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1739	QUJQ01000001.1 Clostridiaceae bacterium AM27-36LB AM27-36LB.Scaf1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2719	NC_009614.1 Phocaeicola vulgatus ATCC 8482, complete sequence
barcode73.fastq.gz_11_2024	786	JAGPIR010000214.1 MAG: Brachymonas sp. isolate Gw_UH_bin_125 Gw_UH_100017_length_3003_cov_6.570932, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1655	CP107208.1 MAG: Oscillospiraceae bacterium isolate KR001_HIC_0042 chromosome, complete genome
barcode73.fastq.gz_11_2024	629	FR878190.1 Clostridium sp. CAG:492 genomic scaffold, scf2, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1077	URQU01000001.1 uncultured Coriobacteriaceae bacterium isolate UMGS1254 genome assembly, contig: NODE_28_length_169837_cov_6.986624, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1023	USQD01000001.1 uncultured Prevotella sp. isolate UMGS1972 genome assembly, contig: NODE_768_length_24810_cov_19.176404, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1834	NZ_KB849710.1 Acinetobacter ursingii DSM 16037 = CIP 107286 acLZr-supercont1.1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1275	NZ_WAJR01000001.1 Ellagibacter isourolithinifaciens strain DSM 104140 DSM104140T_contig_001, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1671	NZ_CP036295.1 Desulfovibrio desulfuricans strain IC1 chromosome, complete genome
barcode73.fastq.gz_11_2024	1377	UQHJ01000001.1 uncultured Prevotella sp. isolate UMGS287 genome assembly, contig: NODE_33_length_135064_cov_43.911977, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1252	DLZQ01000075.1 MAG TPA_asm: Lachnospiraceae bacterium isolate UBA10661 contig_1014, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2576	JAFFSQ010000001.1 Enterobacter roggenkampii strain CORE_Ent1 CORE_Ent1_contig_1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1073	JAHZAT010000001.1 MAG: Clostridiales bacterium isolate HRGM_Genome_1893 HRGM_Genome_1893_1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1330	UQNN01000001.1 uncultured Clostridiales bacterium isolate UMGS462 genome assembly, contig: NODE_2_length_402639_cov_8.139072, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	789	JAGOGU010000239.1 MAG: Brachymonas sp. isolate Go_UH_bin_158 Go_UH_100009_length_2679_cov_5.091301, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	966	NZ_CALJSP010000001.1 MAG: Veillonella dispar isolate ERR1018218_bin.28_CONCOCT_v1.1_MAG ERZ1745041.6802, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1803	JAJFTU010000273.1 MAG: bacterium isolate bin.270 k141_1003927, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1330	NZ_CP102292.1 [Ruminococcus] lactaris ATCC 29176 chromosome, complete genome
barcode73.fastq.gz_11_2024	1634	NZ_QUJB01000001.1 Clostridium sp. AM30-24 AM30-24.Scaf1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	688	FR888013.1 Clostridium sp. CAG:343 genomic scaffold, scf4, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1955	QRIL01000001.1 Ruminococcus sp. AM22-13 AM22-13.Scaf1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1289	NZ_OU015321.1 Cloacibacterium caeni isolate Isolate2 chromosome 1
barcode73.fastq.gz_11_2024	1393	NZ_CP060632.1 Wujia chipingensis strain NSJ-4 chromosome, complete genome
barcode73.fastq.gz_11_2024	586	FR887349.1 Clostridium sp. CAG:302 genomic scaffold, scf4, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1887	NZ_CP046654.1 Acinetobacter baumannii strain ATCC 19606 chromosome, complete genome
barcode73.fastq.gz_11_2024	893	CAKQON010000001.1 MAG: uncultured Sutterella sp. isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Nepal_MoBio_Fiber-Hadza-Nepal_F_5_RAU0022YZ.25 genome assembly, contig: Nepal_MoBio_Fiber-Hadza-Nepal_F_5_RAU0022YZ__NODE_149_length_87382_cov_13.180058, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1221	NZ_CM001022.1 Aminomonas paucivorans DSM 12260 chromosome, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1866	NZ_JAOQJM010000001.1 Blautia acetigignens strain Sanger_28 .13414_6_20.1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1546	NZ_JAOQKJ010000001.1 Suilimivivens aceti strain Sanger_18 .13414_6_68.1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	986	NZ_KV811485.1 Streptococcus sp. HMSC072C09 Scaffold0, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	770	USQY01000001.1 uncultured Clostridium sp. isolate UMGS1995 genome assembly, contig: NODE_117_length_103211_cov_5.937115, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1084	CP107216.1 MAG: Clostridiales bacterium isolate KR001_HIC_0007 chromosome, complete genome
barcode73.fastq.gz_11_2024	993	URQG01000001.1 uncultured Lachnobacterium sp. isolate UMGS1239 genome assembly, contig: NODE_20_length_44072_cov_5.226935, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2251	CP041054.1 Enterobacter hormaechei strain C126 chromosome, complete genome
barcode73.fastq.gz_11_2024	1025	UQNM01000001.1 uncultured Clostridiales bacterium isolate UMGS459 genome assembly, contig: NODE_395_length_65181_cov_5.190400, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1623	NC_013204.1 Eggerthella lenta DSM 2243, complete sequence
barcode73.fastq.gz_11_2024	927	NZ_AP012325.1 Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043 strain JCM 1194 chromosome, complete genome
barcode73.fastq.gz_11_2024	1273	NZ_BNJW01000001.1 Enterococcus lactis strain CCM 8412 contig1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1091	FR887054.1 Firmicutes bacterium CAG:170 genomic scaffold, scf6, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	834	NZ_CP040910.1 Limosilactobacillus fermentum strain DSM 20052 chromosome
barcode73.fastq.gz_11_2024	889	SAAC01000199.1 MAG: Negativicutes bacterium isolate INTA.CYC.021 contig-100_100370, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1221	NZ_CP011526.1 Staphylococcus aureus strain DSM 20231 chromosome, complete genome
barcode73.fastq.gz_11_2024	1364	NZ_LT629846.1 Romboutsia timonensis strain Marseille-P326, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	891	DPGF01000113.1 MAG TPA_asm: Oscillibacter sp. isolate UBA11510 contig_10285, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1507	NZ_JAETXJ010000001.1 Desulfovibrio sp. UIB00 PL_350_(paired)_contig_1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2021	NZ_CP104582.1 Pseudomonas sp. GD03919 chromosome, complete genome
barcode73.fastq.gz_11_2024	1393	SAAJ01000005.1 MAG: Negativicutes bacterium isolate INTA.CYC.032 contig-100_100, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1346	NZ_AUHR01000001.1 Laribacter hongkongensis DSM 14985 G542DRAFT_scaffold00001.1_C, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1771	NZ_SGVY01000101.1 Prevotella hominis strain BCRC 81118 Scaffold100_1, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1307	JAGPIX010000099.1 MAG: Alicycliphilus sp. isolate Gw_UH_bin_176 Gw_UH_10017_length_10969_cov_14.129496, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1043	NZ_DBIN01000050.1 MAG: Acinetobacter sp. UBA801 UBA801_contig_1007, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	2071	NZ_NIUB01000001.1 Pseudomonas oleovorans subsp. oleovorans strain DSM 1045 PSOLE_contig000001, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	495	JARKOR010000177.1 MAG: Candidatus Nanosynbacter sp. isolate D148_maxbin.008 k141_10320, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1052	HF987968.1 Firmicutes bacterium CAG:110 genomic scaffold, scf9, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1291	NZ_OX636706.1 Desulfovibrio piger isolate DSM32187 chromosome 1
barcode73.fastq.gz_11_2024	463	URFW01000001.1 uncultured Tenericutes bacterium isolate UMGS957 genome assembly, contig: NODE_28_length_213531_cov_7.124294, whole genome shotgun sequence
barcode73.fastq.gz_11_2024	1173	SFGS01000042.1 MAG: Bacteroidales bacterium isolate W0P7.010 Contig1016, whole genome shotgun sequence
