Muestra	Chromosome	Start	End	Feature	Conteo	Numero_bases_cubiertas	Longitud_del_gen	Fraccion_cubierta	Pathogen
barcode03_6Gb	contig_7175	1636	2821	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	23	1185	1185	1.0	Enterobacter asburiae (chromosome or plasmid)
barcode03_6Gb	contig_7239	2205	3066	AAC(3)-IId_aminoglycoside_antibiotic	12	861	861	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7239	8037	8898	TEM-1_monobactam;_cephalosporin;_penam;_penem	22	861	861	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7239	143636	144440	APH(3'')-Ib_aminoglycoside_antibiotic	74	804	804	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7239	144439	145276	APH(6)-Id_aminoglycoside_antibiotic	71	837	837	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7271	28957	29923	CfxA3_cephamycin	20	966	966	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7335	73601	74795	vanT gene in vanG cluster_glycopeptide_antibiotic	6	1194	1194	1.0	
barcode03_6Gb	contig_7358	349	1099	OXA-2_carbapenem;_cephalosporin;_penam	15	750	750	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7401	18856	21076	Acinetobacter baumannii parC conferring resistance to fluoroquinolones_fluoroquinolone_antibiotic	47	2220	2220	1.0	Acinetobacter baumannii (chromosome or plasmid)
barcode03_6Gb	contig_7422	30228	30906	kdpE_aminoglycoside_antibiotic	5	678	678	1.0	
barcode03_6Gb	contig_7439	1455	3396	tet(W)_tetracycline_antibiotic	19	1941	1941	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7444	105454	106555	LpsB_peptide_antibiotic	44	1101	1101	1.0	Acinetobacter baumannii (chromosome or plasmid)
barcode03_6Gb	contig_7444	152113	153460	abeM_fluoroquinolone_antibiotic;_disinfecting_agents_and_antiseptics	50	1347	1347	1.0	Acinetobacter baumannii (chromosome or plasmid)
barcode03_6Gb	contig_7444	359699	361919	Acinetobacter baumannii parC conferring resistance to fluoroquinolones_fluoroquinolone_antibiotic	52	2220	2220	1.0	Acinetobacter baumannii (chromosome or plasmid)
barcode03_6Gb	contig_7467	10463	11348	mphE_macrolide_antibiotic	117	885	885	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7467	11403	12879	msrE_macrolide_antibiotic;_streptogramin_antibiotic	116	1476	1476	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7506	5712	5967	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	9	255	255	1.0	
barcode03_6Gb	contig_7574	294754	295513	vanY gene in vanB cluster_glycopeptide_antibiotic	11	759	759	1.0	
barcode03_6Gb	contig_7617	2587	3755	tet(X3)_glycylcycline;_tetracycline_antibiotic	6	1168	1168	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7651	4131	6606	vanT gene in vanG cluster_glycopeptide_antibiotic	3	2475	2475	1.0	
barcode03_6Gb	contig_7711	30963	32196	mdtM_fluoroquinolone_antibiotic;_lincosamide_antibiotic;_nucleoside_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	36	1233	1233	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7711	187488	188433	leuO_nucleoside_antibiotic;_disinfecting_agents_and_antiseptics	34	945	945	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7711	194533	196300	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics_cephalosporin;_cephamycin;_penam	33	1767	1767	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_7746	11128	11383	FosA8_phosphonic_acid_antibiotic	9	255	255	1.0	Enterobacter roggenkampii (chromosome)
barcode03_6Gb	contig_777	182745	183147	FosA8_phosphonic_acid_antibiotic	122	402	402	1.0	Aeromonas caviae (chromosome or plasmid)
barcode03_6Gb	contig_8166	480	1276	APH(3')-IIIa_aminoglycoside_antibiotic	13	796	796	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_8265	116441	117230	ANT(3'')-IIa_aminoglycoside_antibiotic	43	789	789	1.0	Acinetobacter baumannii (chromosome or plasmid)
barcode03_6Gb	contig_831	74090	74483	nimJ_nitroimidazole_antibiotic	4	393	393	1.0	
barcode03_6Gb	contig_8330	65285	66677	Escherichia coli UhpT with mutation conferring resistance to fosfomycin_phosphonic_acid_antibiotic	21	1392	1392	1.0	Enterobacter (chromosome or plasmid)
barcode03_6Gb	contig_8333	6618	7101	dfrA14_diaminopyrimidine_antibiotic	8	483	483	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_8336	3828	4158	qacG_disinfecting_agents_and_antiseptics	4	330	330	1.0	
barcode03_6Gb	contig_8337	172529	173654	mdeA_fluoroquinolone_antibiotic;_aminoglycoside_antibiotic;_penam;_tetracycline_antibiotic;_disinfecting_agents_and_antiseptics	4	1125	1125	1.0	
barcode03_6Gb	contig_8348	27776	28874	vanG_glycopeptide_antibiotic	8	1098	1098	1.0	Klebsiella pneumoniae (chromosome)
barcode03_6Gb	contig_8518	92918	93251	qacJ_disinfecting_agents_and_antiseptics	12	333	333	1.0	
barcode03_6Gb	contig_8551	12776	14291	aadT_macrolide_antibiotic;_tetracycline_antibiotic;_disinfecting_agents_and_antiseptics	15	1515	1515	1.0	
barcode03_6Gb	contig_8571	9252	10410	vanW gene in vanI cluster_glycopeptide_antibiotic	10	1158	1158	1.0	
barcode03_6Gb	contig_8652	76828	79321	vanT gene in vanG cluster_glycopeptide_antibiotic	10	2493	2493	1.0	
barcode03_6Gb	contig_8704	53264	53912	Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	24	648	648	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_8704	54053	55247	Escherichia coli acrA_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	20	1194	1194	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_8704	55269	58419	acrB_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	23	3150	3150	1.0	Escherichia coli (chromosome or plasmid)
barcode03_6Gb	contig_8704	140972	142067	vanG_glycopeptide_antibiotic	31	1095	1095	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_8758	43717	46153	vanT gene in vanG cluster_glycopeptide_antibiotic	15	2436	2436	1.0	Phocaeicola (chromosome)
barcode03_6Gb	contig_8773	38490	38964	dfrA1_diaminopyrimidine_antibiotic	34	474	474	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_8773	39068	39848	aadA_aminoglycoside_antibiotic	38	780	780	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_8773	40011	40359	qacEdelta1_disinfecting_agents_and_antiseptics	20	348	348	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_8773	41603	42419	sul2_sulfonamide_antibiotic	39	816	816	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_8914	1591	2434	OXA-58_carbapenem;_penam	13	843	843	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_9066	11632	12256	tetR_tetracycline_antibiotic	22	624	624	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_9280	53354	55010	ArnT_peptide_antibiotic	17	1656	1656	1.0	Enterobacter kobei (chromosome)
barcode03_6Gb	contig_9280	57884	58868	PmrF_peptide_antibiotic	18	984	984	1.0	
barcode03_6Gb	contig_9312	1122	1725	vanY gene in vanB cluster_glycopeptide_antibiotic	3	603	603	1.0	
barcode03_6Gb	contig_9370	69044	70700	ArnT_peptide_antibiotic	6	1656	1656	1.0	Escherichia coli (no genomic info)
barcode03_6Gb	contig_9370	73580	74561	PmrF_peptide_antibiotic	11	981	981	1.0	
barcode03_6Gb	contig_9399	104370	104697	qacG_disinfecting_agents_and_antiseptics	15	327	327	1.0	
barcode03_6Gb	contig_9402	8882	10094	tet(O)_tetracycline_antibiotic	24	1212	1212	1.0	Enterococcus hirae (chromosome or plasmid)
barcode03_6Gb	contig_9402	10068	10803	tet(O)_tetracycline_antibiotic	17	735	735	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_9433	32144	32486	Klebsiella pneumoniae KpnF_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	13	342	342	1.0	Enterobacter (chromosome)
barcode03_6Gb	contig_9435	1846	2296	qacG_disinfecting_agents_and_antiseptics	5	450	450	1.0	
barcode03_6Gb	contig_9494	4604	4967	vanY gene in vanM cluster_glycopeptide_antibiotic	2	363	363	1.0	Streptococcus gallolyticus (chromosome)
barcode03_6Gb	contig_9524	33063	33252	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	6	189	189	1.0	
barcode03_6Gb	contig_9565	143	800	QnrVC1_fluoroquinolone_antibiotic	10	657	657	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_9656	26129	27368	tet(40)_tetracycline_antibiotic	13	1239	1239	1.0	Faecalibacterium prausnitzii (chromosome)
barcode03_6Gb	contig_9656	27419	28115	tet(O)_tetracycline_antibiotic	13	696	696	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_9672	154	613	AAC(6')-Il_aminoglycoside_antibiotic	7	459	459	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_9672	760	1315	AAC(6')-IIa_aminoglycoside_antibiotic	5	555	555	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_9759	4037	4682	QnrB19_fluoroquinolone_antibiotic	11	645	645	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_9802	27823	29749	tet(Q)_tetracycline_antibiotic	7	1926	1926	1.0	Unknown taxonomy (chromosome)
barcode03_6Gb	contig_9802	30486	31623	tet(X)_glycylcycline;_tetracycline_antibiotic	16	1137	1137	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_9802	31835	32636	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	37	801	801	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_6Gb	contig_9852	12425	14345	tet(W)_tetracycline_antibiotic	26	1920	1920	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_10114	42718	43960	mdtM_fluoroquinolone_antibiotic;_lincosamide_antibiotic;_nucleoside_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	10	1242	1242	1.0	
barcode03_9Gb	contig_10117	2912	3347	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	11	435	435	1.0	Enterobacter asburiae (chromosome)
barcode03_9Gb	contig_10117	3368	3749	marA_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	14	381	381	1.0	Enterobacter roggenkampii (chromosome)
barcode03_9Gb	contig_10152	33987	35148	vanL_glycopeptide_antibiotic	13	1161	1161	1.0	
barcode03_9Gb	contig_10277	0	675	tet(M)_tetracycline_antibiotic	14	675	675	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_10277	908	1397	tet(M)_tetracycline_antibiotic	12	489	489	1.0	Streptococcus pyogenes (chromosome or plasmid)
barcode03_9Gb	contig_10316	16090	17221	vanT gene in vanG cluster_glycopeptide_antibiotic	7	1131	1131	1.0	
barcode03_9Gb	contig_1032	1195	1852	QnrS1_fluoroquinolone_antibiotic	7	657	657	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1032	9851	11051	tet(A)_tetracycline_antibiotic	32	1200	1200	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1041	1212299	1213457	vanT gene in vanG cluster_glycopeptide_antibiotic	44	1158	1158	1.0	
barcode03_9Gb	contig_1041	1794866	1795853	vanH gene in vanO cluster_glycopeptide_antibiotic	39	987	987	1.0	
barcode03_9Gb	contig_10430	19740	20394	adeN_macrolide_antibiotic;_fluoroquinolone_antibiotic;_lincosamide_antibiotic;_carbapenem;_cephalosporin;_tetracycline_antibiotic;_rifamycin_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic;_penem	46	654	654	1.0	Acinetobacter baumannii (chromosome or plasmid)
barcode03_9Gb	contig_1083	32425	33265	sul1_sulfonamide_antibiotic	54	840	840	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1083	33293	34073	aadA_aminoglycoside_antibiotic	39	780	780	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1083	34154	34754	AAC(6')-Ib-cr6_fluoroquinolone_antibiotic;_aminoglycoside_antibiotic	38	600	600	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1084	6245	7082	APH(6)-Id_aminoglycoside_antibiotic	74	837	837	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_10904	16134	17025	vanG_glycopeptide_antibiotic	5	891	891	1.0	
barcode03_9Gb	contig_10904	17089	17842	vanXY gene in vanG cluster_glycopeptide_antibiotic	5	753	753	1.0	
barcode03_9Gb	contig_10904	17828	19910	vanT gene in vanG cluster_glycopeptide_antibiotic	3	2082	2082	1.0	
barcode03_9Gb	contig_10976	16126	19279	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	7	3153	3153	1.0	
barcode03_9Gb	contig_10978	2199	3948	msbA_nitroimidazole_antibiotic	8	1749	1749	1.0	Citrobacter freundii (chromosome)
barcode03_9Gb	contig_11046	0	1008	vanW gene in vanI cluster_glycopeptide_antibiotic	3	1008	1008	1.0	
barcode03_9Gb	contig_11249	20130	21129	ACT-8_carbapenem;_cephalosporin;_cephamycin;_penam	4	999	999	1.0	Enterobacter hormaechei (chromosome)
barcode03_9Gb	contig_11261	10594	10921	Escherichia coli soxS with mutation conferring antibiotic resistance_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	13	327	327	1.0	
barcode03_9Gb	contig_11264	21593	22124	emrR_fluoroquinolone_antibiotic	6	531	531	1.0	
barcode03_9Gb	contig_11264	23427	24966	emrB_fluoroquinolone_antibiotic	8	1539	1539	1.0	Enterobacter hormaechei (chromosome)
barcode03_9Gb	contig_11264	34519	34705	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	9	186	186	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_11381	6799	7414	tet(W/N/W)_tetracycline_antibiotic	1	615	615	1.0	Unknown taxonomy (chromosome)
barcode03_9Gb	contig_11390	34888	35731	OXA-58_carbapenem;_penam	19	843	843	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_11425	1707	2802	adeS_glycylcycline;_tetracycline_antibiotic	6	1095	1095	1.0	Acinetobacter baumannii (chromosome)
barcode03_9Gb	contig_11545	4306	5290	PmrF_peptide_antibiotic	14	984	984	1.0	
barcode03_9Gb	contig_11545	8556	9825	ArnT_peptide_antibiotic	15	1269	1269	1.0	Enterobacter roggenkampii (chromosome)
barcode03_9Gb	contig_11603	2231	2999	vanW gene in vanI cluster_glycopeptide_antibiotic	3	768	768	1.0	Anaerostipes hadrus (chromosome)
barcode03_9Gb	contig_11611	6653	7376	baeR_aminoglycoside_antibiotic;_aminocoumarin_antibiotic	3	723	723	1.0	Citrobacter (chromosome)
barcode03_9Gb	contig_11611	10187	13268	mdtC_aminocoumarin_antibiotic	3	3081	3081	1.0	Citrobacter (chromosome)
barcode03_9Gb	contig_11611	13268	16391	mdtB_aminocoumarin_antibiotic	9	3123	3123	1.0	Citrobacter (chromosome)
barcode03_9Gb	contig_11645	43963	44803	sul1_sulfonamide_antibiotic	73	840	840	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_11645	44796	45144	qacEdelta1_disinfecting_agents_and_antiseptics	65	348	348	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_11645	45365	46229	GES-5_carbapenem;_cephalosporin;_penam	45	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_11645	46710	47574	GES-5_carbapenem;_cephalosporin;_penam	52	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_11681	6522	7815	mef(C)_macrolide_antibiotic;_tetracycline_antibiotic	17	1293	1293	1.0	
barcode03_9Gb	contig_11728	4232	5450	tet(E)_tetracycline_antibiotic	13	1218	1218	1.0	Aeromonas veronii (chromosome)
barcode03_9Gb	contig_11838	26559	26745	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	7	186	186	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1188	3605	4551	TLA-1_monobactam;_cephalosporin	8	946	946	1.0	
barcode03_9Gb	contig_1193	1054	2254	tet(A)_tetracycline_antibiotic	28	1200	1200	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_12055	28651	30577	tet(Q)_tetracycline_antibiotic	8	1926	1926	1.0	Unknown taxonomy (chromosome)
barcode03_9Gb	contig_12055	31314	32451	tet(X)_glycylcycline;_tetracycline_antibiotic	19	1137	1137	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_12055	32663	33464	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	25	801	801	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_12066	1212	2487	tet(A)_tetracycline_antibiotic	30	1275	1275	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_12071	4612	4975	vanY gene in vanM cluster_glycopeptide_antibiotic	2	363	363	1.0	Streptococcus gallolyticus (chromosome)
barcode03_9Gb	contig_12088	3189	3591	FosH_phosphonic_acid_antibiotic	3	402	402	1.0	
barcode03_9Gb	contig_12149	27994	29722	vanW gene in vanI cluster_glycopeptide_antibiotic	4	1728	1728	1.0	
barcode03_9Gb	contig_12234	1872	2889	vanY gene in vanM cluster_glycopeptide_antibiotic	3	1017	1017	1.0	
barcode03_9Gb	contig_1229	63268	63649	marA_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	10	381	381	1.0	Enterobacter (chromosome or plasmid)
barcode03_9Gb	contig_1229	63668	64103	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	10	435	435	1.0	Enterobacter (chromosome)
barcode03_9Gb	contig_12319	354	1632	Acinetobacter baumannii AbaQ_fluoroquinolone_antibiotic	3	1278	1278	1.0	
barcode03_9Gb	contig_12455	47663	50840	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	19	3177	3177	1.0	Unknown taxonomy (chromosome)
barcode03_9Gb	contig_1246	3521	4403	KPC-2_monobactam;_carbapenem;_cephalosporin;_penam	395	882	882	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1246	14241	15081	sul1_sulfonamide_antibiotic	98	840	840	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1246	15074	15422	qacEdelta1_disinfecting_agents_and_antiseptics	92	348	348	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1246	15537	16071	ANT(2'')-Ia_aminoglycoside_antibiotic	76	534	534	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1246	16193	17057	GES-1_carbapenem;_cephalosporin;_penam	75	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1248	420	1200	APH(3')-VIa_aminoglycoside_antibiotic	29	780	780	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1248	2477	3290	NDM-1_carbapenem;_cephalosporin;_cephamycin;_penam	22	813	813	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1248	3293	3659	BRP(MBL)_glycopeptide_antibiotic	27	366	366	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_12493	30296	31280	vanH gene in vanO cluster_glycopeptide_antibiotic	8	984	984	1.0	
barcode03_9Gb	contig_12566	15008	15203	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	7	195	195	1.0	
barcode03_9Gb	contig_12604	39648	40833	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	20	1185	1185	1.0	Unknown taxonomy (chromosome)
barcode03_9Gb	contig_12604	60790	61975	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	29	1185	1185	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1270	107	944	APH(6)-Id_aminoglycoside_antibiotic	55	837	837	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1270	943	1747	APH(3'')-Ib_aminoglycoside_antibiotic	57	804	804	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_12721	466	652	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	1	186	186	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_12764	81257	82079	bacA_peptide_antibiotic	14	822	822	1.0	
barcode03_9Gb	contig_1279	88576	89482	mphA_macrolide_antibiotic	203	906	906	1.0	Unknown taxonomy (chromosome or plasmid)
barcode03_9Gb	contig_1279	89478	90717	Mrx_macrolide_antibiotic	211	1239	1239	1.0	Unknown taxonomy (chromosome or plasmid)
